received_at,esp32_millis,value
2026-07-01T01:18:37.589759,52953,57
2026-07-01T01:18:37.589759,52964,108
2026-07-01T01:18:37.589759,52974,61
2026-07-01T01:18:37.589759,52986,97
2026-07-01T01:18:37.589759,52996,69
2026-07-01T01:18:37.912228,53492,58
2026-07-01T01:18:37.912228,53503,106
2026-07-01T01:18:37.912228,53513,62
2026-07-01T01:18:37.912228,53524,104
2026-07-01T01:18:37.912228,53535,68
2026-07-01T01:18:38.444842,53807,66
2026-07-01T01:18:38.444842,53818,87
2026-07-01T01:18:38.444842,53828,49
2026-07-01T01:18:38.444842,53839,102
2026-07-01T01:18:38.444842,53849,46
2026-07-01T01:18:38.804758,54377,86
2026-07-01T01:18:38.804758,54388,45
2026-07-01T01:18:38.804758,54398,109
2026-07-01T01:18:38.804758,54409,52
2026-07-01T01:18:38.804758,54419,113
2026-07-01T01:18:39.270217,54724,77
2026-07-01T01:18:39.270217,54734,77
2026-07-01T01:18:39.270217,54745,67
2026-07-01T01:18:39.270217,54755,81
2026-07-01T01:18:39.270217,54766,64
2026-07-01T01:18:39.638346,55178,112
2026-07-01T01:18:39.638346,55189,57
2026-07-01T01:18:39.638346,55199,109
2026-07-01T01:18:39.638346,55210,61
2026-07-01T01:18:39.638346,55220,108
2026-07-01T01:18:39.929989,55733,77
2026-07-01T01:18:39.929989,55743,70
2026-07-01T01:18:39.929989,55753,81
2026-07-01T01:18:39.929989,55763,67
2026-07-01T01:18:39.929989,55774,84
2026-07-01T01:18:40.223536,55820,103
2026-07-01T01:18:40.223536,55830,68
2026-07-01T01:18:40.223536,55841,97
2026-07-01T01:18:40.223536,55851,72
2026-07-01T01:18:40.223536,55862,81
2026-07-01T01:18:41.764599,56147,58
2026-07-01T01:18:41.764599,56158,109
2026-07-01T01:18:41.764599,56168,61
2026-07-01T01:18:41.764599,56179,104
2026-07-01T01:18:41.764599,56189,65
2026-07-01T01:18:41.901720,57673,111
2026-07-01T01:18:41.901720,57684,54
2026-07-01T01:18:41.901720,57694,109
2026-07-01T01:18:41.901720,57705,56
2026-07-01T01:18:41.901720,57715,108
2026-07-01T01:18:42.097961,57792,106
2026-07-01T01:18:42.097961,57803,52
2026-07-01T01:18:42.097961,57813,111
2026-07-01T01:18:42.097961,57824,56
2026-07-01T01:18:42.097961,57835,106
2026-07-01T01:18:42.311414,58078,76
2026-07-01T01:18:42.311414,58089,77
2026-07-01T01:18:42.311414,58099,67
2026-07-01T01:18:42.311414,58109,80
2026-07-01T01:18:42.311414,58120,65
2026-07-01T01:18:42.452472,58239,69
2026-07-01T01:18:42.452472,58249,80
2026-07-01T01:18:42.452472,58260,64
2026-07-01T01:18:42.452472,58270,85
2026-07-01T01:18:42.452472,58280,53
2026-07-01T01:18:42.591916,58354,108
2026-07-01T01:18:42.591916,58364,60
2026-07-01T01:18:42.591916,58375,105
2026-07-01T01:18:42.591916,58386,64
2026-07-01T01:18:42.591916,58396,99
2026-07-01T01:18:42.681395,58488,77
2026-07-01T01:18:42.681395,58499,65
2026-07-01T01:18:42.681395,58509,82
2026-07-01T01:18:42.681395,58520,60
2026-07-01T01:18:42.681395,58530,91
2026-07-01T01:18:42.756747,58571,100
2026-07-01T01:18:42.756747,58581,51
2026-07-01T01:18:42.756747,58592,112
2026-07-01T01:18:42.756747,58602,56
2026-07-01T01:18:42.756747,58612,111
2026-07-01T01:18:42.850864,58647,72
2026-07-01T01:18:42.850864,58657,70
2026-07-01T01:18:42.850864,58668,77
2026-07-01T01:18:42.850864,58678,68
2026-07-01T01:18:42.850864,58689,81
2026-07-01T01:18:43.368268,58930,106
2026-07-01T01:18:43.368268,58941,52
2026-07-01T01:18:43.368268,58951,113
2026-07-01T01:18:43.368268,58961,55
2026-07-01T01:18:43.368268,58972,112
2026-07-01T01:18:43.824949,59314,103
2026-07-01T01:18:43.824949,59324,67
2026-07-01T01:18:43.824949,59335,98
2026-07-01T01:18:43.824949,59345,69
2026-07-01T01:18:43.824949,59355,89
2026-07-01T01:18:44.234036,59732,109
2026-07-01T01:18:44.234036,59743,63
2026-07-01T01:18:44.234036,59753,104
2026-07-01T01:18:44.234036,59763,65
2026-07-01T01:18:44.234036,59773,103
2026-07-01T01:18:44.532641,60131,110
2026-07-01T01:18:44.532641,60141,61
2026-07-01T01:18:44.532641,60152,108
2026-07-01T01:18:44.532641,60162,64
2026-07-01T01:18:44.532641,60172,104
2026-07-01T01:18:44.744834,60426,84
2026-07-01T01:18:44.744834,60437,64
2026-07-01T01:18:44.744834,60447,96
2026-07-01T01:18:44.744834,60457,49
2026-07-01T01:18:44.744834,60468,106
2026-07-01T01:18:44.913054,60642,67
2026-07-01T01:18:44.913054,60654,82
2026-07-01T01:18:44.913054,60664,76
2026-07-01T01:18:44.913054,60674,70
2026-07-01T01:18:44.913054,60684,78
2026-07-01T01:18:44.990714,60803,69
2026-07-01T01:18:44.990714,60813,84
2026-07-01T01:18:44.990714,60824,75
2026-07-01T01:18:44.990714,60834,69
2026-07-01T01:18:44.990714,60845,80
2026-07-01T01:18:45.065792,60882,65
2026-07-01T01:18:45.065792,60892,100
2026-07-01T01:18:45.065792,60902,69
2026-07-01T01:18:45.065792,60913,85
2026-07-01T01:18:45.065792,60923,75
2026-07-01T01:18:45.162164,60956,57
2026-07-01T01:18:45.162164,60967,103
2026-07-01T01:18:45.162164,60977,51
2026-07-01T01:18:45.162164,60988,112
2026-07-01T01:18:45.162164,60998,55
2026-07-01T01:18:45.269379,61051,104
2026-07-01T01:18:45.269379,61061,66
2026-07-01T01:18:45.269379,61072,99
2026-07-01T01:18:45.269379,61082,69
2026-07-01T01:18:45.269379,61093,84
2026-07-01T01:18:45.382548,61168,112
2026-07-01T01:18:45.382548,61179,58
2026-07-01T01:18:45.382548,61189,109
2026-07-01T01:18:45.382548,61200,61
2026-07-01T01:18:45.382548,61210,108
2026-07-01T01:18:45.487518,61278,57
2026-07-01T01:18:45.487518,61289,110
2026-07-01T01:18:45.487518,61299,61
2026-07-01T01:18:45.487518,61310,108
2026-07-01T01:18:45.487518,61320,64
2026-07-01T01:18:45.565727,61376,49
2026-07-01T01:18:45.565727,61387,110
2026-07-01T01:18:45.565727,61397,56
2026-07-01T01:18:45.565727,61408,113
2026-07-01T01:18:45.565727,61418,57
2026-07-01T01:18:45.655504,61454,67
2026-07-01T01:18:45.655504,61464,84
2026-07-01T01:18:45.655504,61475,64
2026-07-01T01:18:45.655504,61485,93
2026-07-01T01:18:45.655504,61496,48
2026-07-01T01:18:45.767933,61551,101
2026-07-01T01:18:45.767933,61561,69
2026-07-01T01:18:45.767933,61572,90
2026-07-01T01:18:45.767933,61582,73
2026-07-01T01:18:45.767933,61593,76
2026-07-01T01:18:45.891106,61706,99
2026-07-01T01:18:45.891106,61716,51
2026-07-01T01:18:45.891106,61727,113
2026-07-01T01:18:45.891106,61737,57
2026-07-01T01:18:45.891106,61748,112
2026-07-01T01:18:45.986145,61786,110
2026-07-01T01:18:45.986145,61797,55
2026-07-01T01:18:45.986145,61807,112
2026-07-01T01:18:45.986145,61818,57
2026-07-01T01:18:45.986145,61828,109
2026-07-01T01:18:46.080400,61877,55
2026-07-01T01:18:46.080400,61887,112
2026-07-01T01:18:46.080400,61898,58
2026-07-01T01:18:46.080400,61908,109
2026-07-01T01:18:46.080400,61918,60
2026-07-01T01:18:46.169475,61981,70
2026-07-01T01:18:46.169475,61992,80
2026-07-01T01:18:46.169475,62002,75
2026-07-01T01:18:46.169475,62012,70
2026-07-01T01:18:46.169475,62023,80
2026-07-01T01:18:46.267258,62067,113
2026-07-01T01:18:46.267258,62077,57
2026-07-01T01:18:46.267258,62088,109
2026-07-01T01:18:46.267258,62098,61
2026-07-01T01:18:46.267258,62108,108
2026-07-01T01:18:46.433775,62156,55
2026-07-01T01:18:46.433775,62167,110
2026-07-01T01:18:46.433775,62178,60
2026-07-01T01:18:46.433775,62188,109
2026-07-01T01:18:46.433775,62198,61
2026-07-01T01:18:46.551341,62334,64
2026-07-01T01:18:46.551341,62344,96
2026-07-01T01:18:46.551341,62355,49
2026-07-01T01:18:46.551341,62365,109
2026-07-01T01:18:46.551341,62375,53
2026-07-01T01:18:46.649017,62441,72
2026-07-01T01:18:46.649017,62452,72
2026-07-01T01:18:46.649017,62462,79
2026-07-01T01:18:46.649017,62473,64
2026-07-01T01:18:46.649017,62483,86
2026-07-01T01:18:46.791737,62585,109
2026-07-01T01:18:46.791737,62596,56
2026-07-01T01:18:46.791737,62606,111
2026-07-01T01:18:46.791737,62617,58
2026-07-01T01:18:46.791737,62627,109
2026-07-01T01:18:46.914340,62695,55
2026-07-01T01:18:46.914340,62706,112
2026-07-01T01:18:46.914340,62716,57
2026-07-01T01:18:46.914340,62727,109
2026-07-01T01:18:46.914340,62737,61
2026-07-01T01:18:47.106935,62877,58
2026-07-01T01:18:47.106935,62887,108
2026-07-01T01:18:47.106935,62897,61
2026-07-01T01:18:47.106935,62907,106
2026-07-01T01:18:47.106935,62918,62
2026-07-01T01:18:47.356371,63072,65
2026-07-01T01:18:47.356371,63083,86
2026-07-01T01:18:47.356371,63093,49
2026-07-01T01:18:47.356371,63103,102
2026-07-01T01:18:47.356371,63114,50
2026-07-01T01:18:47.532820,63245,112
2026-07-01T01:18:47.532820,63256,58
2026-07-01T01:18:47.532820,63266,109
2026-07-01T01:18:47.532820,63277,61
2026-07-01T01:18:47.532820,63287,106
2026-07-01T01:18:47.645912,63455,56
2026-07-01T01:18:47.645912,63465,110
2026-07-01T01:18:47.645912,63475,58
2026-07-01T01:18:47.645912,63486,109
2026-07-01T01:18:47.645912,63496,61
2026-07-01T01:18:47.762315,63537,64
2026-07-01T01:18:47.762315,63548,102
2026-07-01T01:18:47.762315,63558,67
2026-07-01T01:18:47.762315,63568,98
2026-07-01T01:18:47.762315,63578,69
2026-07-01T01:18:47.840077,63652,51
2026-07-01T01:18:47.840077,63663,103
2026-07-01T01:18:47.840077,63673,52
2026-07-01T01:18:47.840077,63684,112
2026-07-01T01:18:47.840077,63694,56
2026-07-01T01:18:47.934771,63731,65
2026-07-01T01:18:47.934771,63742,88
2026-07-01T01:18:47.934771,63752,48
2026-07-01T01:18:47.934771,63763,104
2026-07-01T01:18:47.934771,63773,52
2026-07-01T01:18:48.051916,63823,112
2026-07-01T01:18:48.051916,63834,56
2026-07-01T01:18:48.051916,63844,112
2026-07-01T01:18:48.051916,63855,57
2026-07-01T01:18:48.051916,63865,109
2026-07-01T01:18:48.157898,63944,113
2026-07-01T01:18:48.157898,63954,57
2026-07-01T01:18:48.157898,63965,109
2026-07-01T01:18:48.157898,63975,60
2026-07-01T01:18:48.157898,63985,109
2026-07-01T01:18:48.289652,64046,104
2026-07-01T01:18:48.289652,64057,67
2026-07-01T01:18:48.289652,64068,90
2026-07-01T01:18:48.289652,64078,72
2026-07-01T01:18:48.289652,64089,78
2026-07-01T01:18:48.399156,64217,69
2026-07-01T01:18:48.399156,64228,86
2026-07-01T01:18:48.399156,64238,74
2026-07-01T01:18:48.399156,64248,78
2026-07-01T01:18:48.399156,64258,75
2026-07-01T01:18:48.480895,64294,58
2026-07-01T01:18:48.480895,64305,109
2026-07-01T01:18:48.480895,64315,62
2026-07-01T01:18:48.480895,64325,106
2026-07-01T01:18:48.480895,64336,64
2026-07-01T01:18:48.570303,64371,54
2026-07-01T01:18:48.570303,64382,102
2026-07-01T01:18:48.570303,64392,52
2026-07-01T01:18:48.570303,64403,113
2026-07-01T01:18:48.570303,64413,56
2026-07-01T01:18:48.657382,64467,96
2026-07-01T01:18:48.657382,64478,73
2026-07-01T01:18:48.657382,64488,75
2026-07-01T01:18:48.657382,64499,77
2026-07-01T01:18:48.657382,64509,67
2026-07-01T01:18:48.750687,64547,96
2026-07-01T01:18:48.750687,64557,73
2026-07-01T01:18:48.750687,64568,77
2026-07-01T01:18:48.750687,64578,77
2026-07-01T01:18:48.750687,64588,68
2026-07-01T01:18:48.865586,64640,84
2026-07-01T01:18:48.865586,64650,58
2026-07-01T01:18:48.865586,64661,98
2026-07-01T01:18:48.865586,64671,49
2026-07-01T01:18:48.865586,64681,105
2026-07-01T01:18:48.956248,64767,80
2026-07-01T01:18:48.956248,64778,76
2026-07-01T01:18:48.956248,64788,66
2026-07-01T01:18:48.956248,64799,80
2026-07-01T01:18:48.956248,64809,65
2026-07-01T01:18:49.469405,64857,72
2026-07-01T01:18:49.469405,64867,77
2026-07-01T01:18:49.469405,64878,76
2026-07-01T01:18:49.469405,64888,68
2026-07-01T01:18:49.469405,64899,81
2026-07-01T01:18:49.853521,65359,89
2026-07-01T01:18:49.853521,65370,49
2026-07-01T01:18:49.853521,65380,108
2026-07-01T01:18:49.853521,65391,53
2026-07-01T01:18:49.853521,65401,112
2026-07-01T01:18:50.087265,65751,56
2026-07-01T01:18:50.087265,65762,108
2026-07-01T01:18:50.087265,65772,60
2026-07-01T01:18:50.087265,65782,105
2026-07-01T01:18:50.087265,65793,61
2026-07-01T01:18:50.438484,65979,106
2026-07-01T01:18:50.438484,65990,52
2026-07-01T01:18:50.438484,66000,110
2026-07-01T01:18:50.438484,66010,56
2026-07-01T01:18:50.438484,66021,109
2026-07-01T01:18:50.772849,66379,109
2026-07-01T01:18:50.772849,66389,55
2026-07-01T01:18:50.772849,66400,108
2026-07-01T01:18:50.772849,66410,57
2026-07-01T01:18:50.772849,66421,106
2026-07-01T01:18:51.151918,66731,62
2026-07-01T01:18:51.151918,66742,99
2026-07-01T01:18:51.151918,66752,65
2026-07-01T01:18:51.151918,66762,96
2026-07-01T01:18:51.151918,66773,68
2026-07-01T01:18:51.351170,67093,69
2026-07-01T01:18:51.351170,67103,76
2026-07-01T01:18:51.351170,67113,75
2026-07-01T01:18:51.351170,67124,69
2026-07-01T01:18:51.351170,67135,81
2026-07-01T01:18:51.428760,67242,81
2026-07-01T01:18:51.428760,67253,74
2026-07-01T01:18:51.428760,67264,66
2026-07-01T01:18:51.428760,67274,78
2026-07-01T01:18:51.428760,67284,65
2026-07-01T01:18:51.508891,67318,109
2026-07-01T01:18:51.508891,67328,56
2026-07-01T01:18:51.508891,67339,106
2026-07-01T01:18:51.508891,67349,60
2026-07-01T01:18:51.508891,67360,104
2026-07-01T01:18:51.604842,67399,106
2026-07-01T01:18:51.604842,67409,60
2026-07-01T01:18:51.604842,67420,103
2026-07-01T01:18:51.604842,67430,62
2026-07-01T01:18:51.604842,67440,100
2026-07-01T01:18:51.678937,67496,102
2026-07-01T01:18:51.678937,67507,51
2026-07-01T01:18:51.678937,67517,109
2026-07-01T01:18:51.678937,67527,55
2026-07-01T01:18:51.678937,67538,108
2026-07-01T01:18:51.755333,67570,64
2026-07-01T01:18:51.755333,67581,96
2026-07-01T01:18:51.755333,67591,68
2026-07-01T01:18:51.755333,67602,80
2026-07-01T01:18:51.755333,67612,72
2026-07-01T01:18:51.846575,67660,98
2026-07-01T01:18:51.846575,67671,67
2026-07-01T01:18:51.846575,67681,81
2026-07-01T01:18:51.846575,67692,70
2026-07-01T01:18:51.846575,67702,76
2026-07-01T01:18:51.927663,67739,103
2026-07-01T01:18:51.927663,67750,64
2026-07-01T01:18:51.927663,67760,96
2026-07-01T01:18:51.927663,67771,68
2026-07-01T01:18:51.927663,67781,82
2026-07-01T01:18:52.023417,67821,80
2026-07-01T01:18:52.023417,67832,72
2026-07-01T01:18:52.023417,67842,68
2026-07-01T01:18:52.023417,67853,77
2026-07-01T01:18:52.023417,67863,64
2026-07-01T01:18:52.108476,67915,98
2026-07-01T01:18:52.108476,67925,49
2026-07-01T01:18:52.108476,67936,109
2026-07-01T01:18:52.108476,67946,52
2026-07-01T01:18:52.108476,67956,109
2026-07-01T01:18:52.190953,68001,76
2026-07-01T01:18:52.190953,68011,69
2026-07-01T01:18:52.190953,68021,75
2026-07-01T01:18:52.190953,68032,75
2026-07-01T01:18:52.190953,68042,65
2026-07-01T01:18:52.287898,68099,102
2026-07-01T01:18:52.287898,68109,63
2026-07-01T01:18:52.287898,68120,97
2026-07-01T01:18:52.287898,68130,67
2026-07-01T01:18:52.287898,68141,76
2026-07-01T01:18:52.393977,68183,62
2026-07-01T01:18:52.393977,68194,88
2026-07-01T01:18:52.393977,68204,46
2026-07-01T01:18:52.393977,68214,100
2026-07-01T01:18:52.393977,68225,49
2026-07-01T01:18:52.488390,68302,66
2026-07-01T01:18:52.488390,68312,80
2026-07-01T01:18:52.488390,68323,62
2026-07-01T01:18:52.488390,68333,86
2026-07-01T01:18:52.488390,68343,50
2026-07-01T01:18:52.584539,68391,74
2026-07-01T01:18:52.584539,68401,67
2026-07-01T01:18:52.584539,68412,78
2026-07-01T01:18:52.584539,68422,62
2026-07-01T01:18:52.584539,68433,82
2026-07-01T01:18:52.664101,68474,98
2026-07-01T01:18:52.664101,68484,49
2026-07-01T01:18:52.664101,68495,110
2026-07-01T01:18:52.664101,68505,52
2026-07-01T01:18:52.664101,68515,110
2026-07-01T01:18:52.748357,68554,98
2026-07-01T01:18:52.748357,68564,50
2026-07-01T01:18:52.748357,68574,109
2026-07-01T01:18:52.748357,68585,52
2026-07-01T01:18:52.748357,68595,110
2026-07-01T01:18:52.882892,68638,102
2026-07-01T01:18:52.882892,68648,64
2026-07-01T01:18:52.882892,68659,94
2026-07-01T01:18:52.882892,68669,69
2026-07-01T01:18:52.882892,68680,80
2026-07-01T01:18:52.962012,68772,81
2026-07-01T01:18:52.962012,68783,49
2026-07-01T01:18:52.962012,68793,100
2026-07-01T01:18:52.962012,68803,49
2026-07-01T01:18:52.962012,68814,106
2026-07-01T01:18:53.084170,68854,106
2026-07-01T01:18:53.084170,68864,51
2026-07-01T01:18:53.084170,68875,109
2026-07-01T01:18:53.084170,68885,55
2026-07-01T01:18:53.084170,68896,106
2026-07-01T01:18:53.196903,68973,105
2026-07-01T01:18:53.196903,68984,52
2026-07-01T01:18:53.196903,68995,108
2026-07-01T01:18:53.196903,69005,56
2026-07-01T01:18:53.196903,69015,106
2026-07-01T01:18:53.301966,69096,106
2026-07-01T01:18:53.301966,69106,60
2026-07-01T01:18:53.301966,69116,103
2026-07-01T01:18:53.301966,69127,62
2026-07-01T01:18:53.301966,69137,101
2026-07-01T01:18:56.235873,69200,67
2026-07-01T01:18:56.235873,69210,78
2026-07-01T01:18:56.235873,69221,61
2026-07-01T01:18:56.235873,69232,97
2026-07-01T01:18:56.235873,69243,49
2026-07-01T01:18:56.607459,72145,75
2026-07-01T01:18:56.607459,72155,64
2026-07-01T01:18:56.607459,72165,78
2026-07-01T01:18:56.607459,72176,62
2026-07-01T01:18:56.607459,72186,81
2026-07-01T01:18:56.761563,72505,78
2026-07-01T01:18:56.761563,72515,57
2026-07-01T01:18:56.761563,72526,96
2026-07-01T01:18:56.761563,72537,48
2026-07-01T01:18:56.761563,72547,104
2026-07-01T01:18:57.511856,72669,104
2026-07-01T01:18:57.511856,72680,58
2026-07-01T01:18:57.511856,72690,100
2026-07-01T01:18:57.511856,72701,62
2026-07-01T01:18:57.511856,72711,96
2026-07-01T01:18:57.915219,73409,102
2026-07-01T01:18:57.915219,73419,60
2026-07-01T01:18:57.915219,73430,97
2026-07-01T01:18:57.915219,73440,64
2026-07-01T01:18:57.915219,73451,81
2026-07-01T01:18:58.365341,73824,81
2026-07-01T01:18:58.365341,73834,44
2026-07-01T01:18:58.365341,73844,99
2026-07-01T01:18:58.365341,73855,49
2026-07-01T01:18:58.365341,73865,106
2026-07-01T01:18:58.484995,74290,76
2026-07-01T01:18:58.484995,74302,79
2026-07-01T01:18:58.484995,74312,61
2026-07-01T01:18:58.484995,74323,86
2026-07-01T01:18:58.484995,74333,50
2026-07-01T01:18:58.807171,74381,74
2026-07-01T01:18:58.807171,74391,63
2026-07-01T01:18:58.807171,74402,78
2026-07-01T01:18:58.807171,74412,60
2026-07-01T01:18:58.807171,74422,81
2026-07-01T01:18:59.240808,74701,75
2026-07-01T01:18:59.240808,74711,58
2026-07-01T01:18:59.240808,74722,80
2026-07-01T01:18:59.240808,74732,50
2026-07-01T01:18:59.240808,74742,92
2026-07-01T01:18:59.403534,75130,64
2026-07-01T01:18:59.403534,75141,76
2026-07-01T01:18:59.403534,75151,58
2026-07-01T01:18:59.403534,75161,85
2026-07-01T01:18:59.403534,75172,49
2026-07-01T01:18:59.493026,75310,61
2026-07-01T01:18:59.493026,75321,80
2026-07-01T01:18:59.493026,75331,50
2026-07-01T01:18:59.493026,75342,91
2026-07-01T01:18:59.493026,75352,45
2026-07-01T01:18:59.579119,75397,62
2026-07-01T01:18:59.579119,75407,89
2026-07-01T01:18:59.579119,75418,68
2026-07-01T01:18:59.579119,75428,76
2026-07-01T01:18:59.579119,75438,70
2026-07-01T01:18:59.671750,75483,104
2026-07-01T01:18:59.671750,75494,52
2026-07-01T01:18:59.671750,75504,103
2026-07-01T01:18:59.671750,75514,57
2026-07-01T01:18:59.671750,75525,102
2026-07-01T01:18:59.765496,75564,103
2026-07-01T01:18:59.765496,75575,57
2026-07-01T01:18:59.765496,75586,99
2026-07-01T01:18:59.765496,75596,60
2026-07-01T01:18:59.765496,75606,97
2026-07-01T01:18:59.844724,75658,69
2026-07-01T01:18:59.844724,75669,64
2026-07-01T01:18:59.844724,75679,75
2026-07-01T01:18:59.844724,75689,62
2026-07-01T01:18:59.844724,75700,77
2026-07-01T01:18:59.919246,75737,61
2026-07-01T01:18:59.919246,75747,87
2026-07-01T01:18:59.919246,75758,67
2026-07-01T01:18:59.919246,75768,74
2026-07-01T01:18:59.919246,75778,70
2026-07-01T01:18:59.998047,75816,58
2026-07-01T01:18:59.998047,75826,96
2026-07-01T01:18:59.998047,75837,64
2026-07-01T01:18:59.998047,75847,86
2026-07-01T01:18:59.998047,75857,66
2026-07-01T01:19:00.093169,75898,70
2026-07-01T01:19:00.093169,75909,67
2026-07-01T01:19:00.093169,75919,76
2026-07-01T01:19:00.093169,75930,61
2026-07-01T01:19:00.093169,75940,78
2026-07-01T01:19:00.170492,75986,98
2026-07-01T01:19:00.170492,75997,62
2026-07-01T01:19:00.170492,76007,80
2026-07-01T01:19:00.170492,76017,68
2026-07-01T01:19:00.170492,76028,70
2026-07-01T01:19:00.245345,76061,100
2026-07-01T01:19:00.245345,76072,48
2026-07-01T01:19:00.245345,76082,106
2026-07-01T01:19:00.245345,76093,50
2026-07-01T01:19:00.245345,76103,105
2026-07-01T01:19:00.317212,76135,57
2026-07-01T01:19:00.317212,76146,94
2026-07-01T01:19:00.317212,76156,64
2026-07-01T01:19:00.317212,76167,82
2026-07-01T01:19:00.317212,76177,66
2026-07-01T01:19:00.408888,76226,93
2026-07-01T01:19:00.408888,76236,65
2026-07-01T01:19:00.408888,76247,78
2026-07-01T01:19:00.408888,76257,67
2026-07-01T01:19:00.408888,76267,72
2026-07-01T01:19:00.484283,76300,78
2026-07-01T01:19:00.484283,76310,44
2026-07-01T01:19:00.484283,76321,99
2026-07-01T01:19:00.484283,76331,46
2026-07-01T01:19:00.484283,76341,104
2026-07-01T01:19:00.559449,76378,70
2026-07-01T01:19:00.559449,76388,62
2026-07-01T01:19:00.559449,76399,77
2026-07-01T01:19:00.559449,76410,51
2026-07-01T01:19:00.559449,76420,91
2026-07-01T01:19:00.636637,76452,48
2026-07-01T01:19:00.636637,76462,104
2026-07-01T01:19:00.636637,76473,52
2026-07-01T01:19:00.636637,76483,102
2026-07-01T01:19:00.636637,76493,55
2026-07-01T01:19:00.729046,76532,49
2026-07-01T01:19:00.729046,76542,103
2026-07-01T01:19:00.729046,76553,52
2026-07-01T01:19:00.729046,76563,103
2026-07-01T01:19:00.729046,76573,55
2026-07-01T01:19:00.818666,76622,104
2026-07-01T01:19:00.818666,76633,52
2026-07-01T01:19:00.818666,76643,102
2026-07-01T01:19:00.818666,76654,56
2026-07-01T01:19:00.818666,76664,100
2026-07-01T01:19:00.903019,76712,50
2026-07-01T01:19:00.903019,76724,99
2026-07-01T01:19:00.903019,76734,58
2026-07-01T01:19:00.903019,76745,94
2026-07-01T01:19:00.903019,76755,61
